id,CountyName,StateName,geocentroid,popcentroid,difference,area,population,WeightedDifference
29117,Livingston,Missouri,"39.78173255,-93.54776847","39.795916,-93.554324",1671.9,1378.73,15195,45
31143,Polk,Nebraska,"41.18619022,-97.56567051","41.174759,-97.555813",1515.2,1135.31,5406,45
54071,Pendleton,West Virginia,"38.68372638,-79.35415241","38.672518,-79.337502",1909.8,1802.76,7695,45
01065,Hale,Alabama,"32.76016952,-87.63241146","32.775804,-87.626084",1832.4,1667.8,15760,44.9
18131,Pulaski,Indiana,"41.04180015,-86.69887685","41.050592,-86.685266",1504.3,1123.15,13402,44.9
13171,Lamar,Georgia,"33.08248891,-84.14434076","33.08002,-84.1544",978.3,475.26,18317,44.9
26019,Benzie,Michigan,"44.63876027,-86.0152439","44.650382,-86.016123",1293.3,828.03,17525,44.9
13321,Worth,Georgia,"31.54931901,-83.85240354","31.535712,-83.861186",1723.9,1478.11,21679,44.8
27157,Wabasha,Minnesota,"44.2842839,-92.22943138","44.297858,-92.221086",1648.8,1354.52,21676,44.8
12121,Suwannee,Florida,"30.19810166,-82.99202865","30.214688,-82.987546",1888.7,1783.34,41551,44.7
51690,Martinsville,Virginia,"36.68213234,-79.86287353","36.683587,-79.86482",237.3,28.38,13821,44.6
08097,Pitkin,Colorado,"39.21455883,-106.9192975","39.232543,-106.907765",2231.2,2514.09,17148,44.5
48163,Frio,Texas,"28.86751206,-99.10804207","28.845787,-99.107465",2408.5,2935.75,17217,44.5
55085,Oneida,Wisconsin,"45.70567034,-89.52139323","45.708051,-89.490882",2390.6,2882.58,35998,44.5
29005,Atchison,Missouri,"40.4333943,-95.42633051","40.421105,-95.437688",1670.7,1417.51,5685,44.4
21053,Clinton,Kentucky,"36.72111789,-85.12833186","36.713992,-85.135223",1002.2,510.86,10272,44.3
22041,Franklin,Louisiana,"32.13899158,-91.67828812","32.143813,-91.696268",1778.6,1617.67,20767,44.2
28019,Choctaw,Mississippi,"33.34753548,-89.2505143","33.342151,-89.236281",1453.3,1083.07,8547,44.2
30005,Blaine,Montana,"48.43300047,-108.9602054","48.441261,-108.899086",4614.7,10949.29,6491,44.1
38025,Dunn,North Dakota,"47.35592465,-102.6188204","47.332654,-102.643252",3178.4,5201.89,3536,44.1
21027,Breckinridge,Kentucky,"37.77622802,-86.42812482","37.770382,-86.410471",1685.3,1468.97,20059,44
55027,Dodge,Wisconsin,"43.41568879,-88.70776055","43.434231,-88.712346",2093.3,2267.86,88759,44
72003,Aguada,Puerto Rico,"18.36104987,-67.17329192","18.362562,-67.176661",393.4,79.9,41959,44
27029,Clearwater,Minnesota,"47.58117911,-95.37989016","47.561894,-95.388249",2234.5,2587.24,8695,43.9
19001,Adair,Iowa,"41.33075609,-94.47105874","41.344629,-94.479157",1683.3,1474.41,7682,43.8
40095,Marshall,Oklahoma,"34.01749124,-96.76860551","34.020632,-96.754422",1355.6,961.09,15840,43.7
29143,New Madrid,Missouri,"36.59012479,-89.65081704","36.605307,-89.65871",1826.8,1747.83,18956,43.7
12017,Citrus,Florida,"28.84886351,-82.45813278","28.863598,-82.453512",1694.2,1506.59,141236,43.6
21003,Allen,Kentucky,"36.74843132,-86.19352967","36.747908,-86.208056",1298.6,891.83,19956,43.5
19195,Worth,Iowa,"43.37747964,-93.26085274","43.36654,-93.252258",1400.9,1036.31,7598,43.5
29001,Adair,Missouri,"40.19054831,-92.6008555","40.19566,-92.582446",1667.2,1469.36,25607,43.5
48333,Mills,Texas,"31.49525692,-98.59542847","31.486443,-98.578116",1913.3,1937.99,4936,43.5
18145,Shelby,Indiana,"39.52331985,-85.79137128","39.536039,-85.789825",1418.4,1064.87,44436,43.5
48173,Glasscock,Texas,"31.86942909,-101.5207776","31.851318,-101.514268",2100.6,2331.55,1226,43.5
34019,Hunterdon,New Jersey,"40.56163481,-74.90669496","40.572183,-74.896782",1441.1,1108.05,128349,43.3
47035,Cumberland,Tennessee,"35.94899031,-85.00122072","35.954565,-85.020109",1812.9,1763.85,56053,43.2
19197,Wright,Iowa,"42.73308755,-93.7351662","42.732195,-93.755488",1667.2,1503.29,13229,43
31005,Arthur,Nebraska,"41.56896142,-101.6959559","41.569808,-101.673813",1849.3,1852.76,460,43
31089,Holt,Nebraska,"42.45352462,-98.78375592","42.4584,-98.742988",3396.9,6248.08,10435,43
21043,Carter,Kentucky,"38.31860567,-83.05276378","38.313503,-83.03816",1397.1,1060.59,27720,42.9
31021,Burt,Nebraska,"41.85110561,-96.32550756","41.845797,-96.34254",1532.5,1273.19,6858,42.9
26067,Ionia,Michigan,"42.9448403,-85.07409113","42.956879,-85.085925",1649.6,1479.67,63905,42.9
19031,Cedar,Iowa,"41.77233777,-91.13246684","41.757883,-91.137388",1656.8,1500.73,18499,42.8
21063,Elliott,Kentucky,"38.11869337,-83.09529377","38.122128,-83.106515",1055.2,606.87,7852,42.8
08087,Morgan,Colorado,"40.26268535,-103.8090977","40.256023,-103.781517",2460.2,3316.31,28159,42.7
39139,Richland,Ohio,"40.77570711,-82.53603834","40.762374,-82.540347",1524.7,1282.74,124475,42.6
45061,Lee,South Carolina,"34.1708901,-80.25727653","34.181555,-80.265139",1387.4,1062.37,19220,42.6
49039,Sanpete,Utah,"39.37337493,-111.5764902","39.380549,-111.606832",2733,4118.47,27822,42.6
17157,Randolph,Illinois,"38.05120159,-89.82718016","38.055541,-89.809249",1645.9,1490.54,33476,42.6
21187,Owen,Kentucky,"38.52092177,-84.82746382","38.531935,-84.831925",1282.9,909.35,10841,42.5
29015,Benton,Missouri,"38.29464693,-93.29096515","38.302689,-93.308948",1808.7,1823.51,19056,42.4
48347,Nacogdoches,Texas,"31.62074031,-94.62090467","31.623266,-94.642764",2092.8,2451.52,64524,42.3
72019,Barranquitas,Puerto Rico,"18.20194631,-66.30746001","18.202273,-66.311191",396.3,88.71,30318,42.1
17139,Moultrie,Illinois,"39.64187451,-88.62099969","39.631979,-88.614419",1235.4,870.09,14846,41.9
13075,Cook,Georgia,"31.15870387,-83.42721939","31.149847,-83.424499",1015.7,588.35,17212,41.9
11001,District of Columbia,District of Columbia,"38.90565504,-77.01578736","38.91027,-77.014468",524.9,158.11,601723,41.7
42033,Clearfield,Pennsylvania,"40.9993796,-78.47308285","40.988404,-78.495829",2269.1,2964.82,81642,41.7
29167,Polk,Missouri,"37.61686077,-93.40132776","37.601813,-93.404415",1692.2,1646,31137,41.7
20073,Greenwood,Kansas,"37.87745102,-96.23239599","37.85753,-96.226569",2269.8,2961.13,6689,41.7
19071,Fremont,Iowa,"40.74587874,-95.6055655","40.747942,-95.623322",1517,1323.87,7441,41.7
29025,Caldwell,Missouri,"39.65620476,-93.98307272","39.664765,-93.994816",1385.2,1104.35,9424,41.7
42039,Crawford,Pennsylvania,"41.68459204,-80.10735206","41.665952,-80.101229",2132.2,2621.84,88765,41.6
51027,Buchanan,Virginia,"37.26536038,-82.04195403","37.264125,-82.058814",1501.8,1302.15,24098,41.6
18053,Grant,Indiana,"40.51579543,-85.6545876","40.525253,-85.644413",1358.8,1072.45,70061,41.5
19171,Tama,Iowa,"42.07991767,-92.53266945","42.065599,-92.542587",1789.7,1867.41,17767,41.4
28091,Marion,Mississippi,"31.23280352,-89.82065544","31.244447,-89.829694",1551.8,1404.77,27088,41.4
20207,Woodson,Kansas,"37.88663438,-95.7408231","37.8733,-95.739522",1484.5,1289.35,3309,41.3
17189,Washington,Illinois,"38.35283274,-89.40986774","38.359407,-89.39393",1572.6,1457.05,14716,41.2
13277,Tift,Georgia,"31.4582105,-83.52534792","31.454362,-83.515048",1067.9,670.59,40118,41.2
28065,Jefferson Davis,Mississippi,"31.56884708,-89.8267099","31.574917,-89.814551",1336.1,1057.86,12487,41.1
55081,Monroe,Wisconsin,"43.94407369,-90.61605681","43.942291,-90.640636",1983.2,2333,44673,41.1
28101,Newton,Mississippi,"32.40024669,-89.11843344","32.41204,-89.128073",1591.4,1497.28,21720,41.1
40023,Choctaw,Oklahoma,"34.02531654,-95.55250071","34.020247,-95.533567",1836.9,1995.22,15205,41.1
21175,Morgan,Kentucky,"37.92364193,-83.26151657","37.91274,-83.266566",1288.9,987.11,13923,41
39115,Morgan,Ohio,"39.6195749,-81.85090083","39.61669,-81.866143",1347.4,1078.53,15054,41
17105,Livingston,Illinois,"40.89184007,-88.5578378","40.907044,-88.573187",2126.9,2704.69,38950,40.9
18155,Switzerland,Indiana,"38.82809023,-85.02745588","38.819835,-85.023499",978.7,571.44,10613,40.9
48297,Live Oak,Texas,"28.35101362,-98.1246786","28.341838,-98.105736",2117.4,2692.8,11531,40.8
29197,Schuyler,Missouri,"40.47182853,-92.51848132","40.461815,-92.521984",1150.9,795.91,4431,40.8
13011,Banks,Georgia,"34.35836282,-83.49995604","34.351255,-83.506647",1000.3,601.11,18395,40.8
45053,Jasper,South Carolina,"32.42995692,-81.0301576","32.427942,-81.012491",1676.5,1697.27,24777,40.7
17167,Sangamon,Illinois,"39.75664754,-89.66133361","39.772757,-89.652867",1930.2,2248.89,197465,40.7
47067,Hancock,Tennessee,"36.52412637,-83.22384219","36.517795,-83.23135",972.5,575.86,6819,40.5
17109,McDonough,Illinois,"40.45673311,-90.67774099","40.469472,-90.669344",1583.7,1526.56,32612,40.5
41023,Grant,Oregon,"44.49006599,-119.0058379","44.450864,-119.001015",4373.1,11728.87,7445,40.4
36097,Schuyler,New York,"42.39440799,-76.88032488","42.387815,-76.869122",1177.8,850.38,18343,40.4
30097,Sweet Grass,Montana,"45.81250848,-109.941377","45.830248,-109.915919",2793.2,4804.96,3651,40.3
51083,Halifax,Virginia,"36.76438984,-78.93753012","36.75003,-78.927107",1845.4,2118.19,36241,40.1
31135,Perkins,Nebraska,"40.85082266,-101.6502998","40.847278,-101.672531",1915.6,2287.83,2970,40
20023,Cheyenne,Kansas,"39.78579408,-101.7319115","39.768136,-101.738994",2052.3,2641.5,2726,39.9
46123,Tripp,South Dakota,"43.34478076,-99.88261362","43.349802,-99.851545",2580.1,4176.22,5644,39.9
06077,San Joaquin,California,"37.93401752,-121.2710588","37.931804,-121.298108",2390.6,3603.51,685306,39.8
72093,Maricao,Puerto Rico,"18.17201031,-66.9519491","18.175282,-66.953144",383.6,94.85,6276,39.4
17081,Jefferson,Illinois,"38.29972958,-88.92409391","38.308488,-88.910808",1515.1,1479.32,38827,39.4
13063,Clayton,Georgia,"33.54720818,-84.36557936","33.553383,-84.362238",751.9,366.66,259424,39.3
25011,Franklin,Massachusetts,"42.57978784,-72.57894452","42.578289,-72.558703",1670.1,1811.23,71372,39.2
47049,Fentress,Tennessee,"36.37710431,-84.93016935","36.365518,-84.93663",1410.4,1291.4,17959,39.2
18093,Lawrence,Indiana,"38.84042933,-86.48240729","38.846386,-86.495718",1331.4,1163.34,46134,39
47135,Perry,Tennessee,"35.64132498,-87.86150019","35.652569,-87.858652",1273.9,1074.15,7915,38.9
48239,Jackson,Texas,"28.95518213,-96.57792617","28.961331,-96.594951",1794,2148.23,14075,38.7
51840,Winchester,Virginia,"39.17347712,-78.17042655","39.175174,-78.170343",188.5,23.91,26203,38.6
47079,Henry,Tennessee,"36.33138649,-88.30012963","36.319164,-88.293739",1472.7,1455.82,32330,38.6
20135,Ness,Kansas,"38.47974157,-99.91547333","38.492429,-99.898826",2023.2,2783.59,3107,38.3
56035,Sublette,Wyoming,"42.76644149,-109.9124115","42.780901,-109.961153",4300.2,12656.07,10247,38.2
27047,Freeborn,Minnesota,"43.67383179,-93.3488462","43.662563,-93.361794",1630.4,1831.35,31255,38.1
38013,Burke,North Dakota,"48.79019566,-102.5206248","48.771943,-102.521915",2032,2858.23,1968,38
26005,Allegan,Michigan,"42.5913589,-85.88835202","42.603137,-85.874288",1744.7,2137.34,111408,37.7
12123,Taylor,Florida,"30.0479407,-83.60354326","30.064881,-83.597967",1953.4,2702.15,22570,37.6
56005,Campbell,Wyoming,"44.24920159,-105.5468425","44.254397,-105.494894",4188.9,12438.96,46133,37.6
13211,Morgan,Georgia,"33.5903447,-83.48863048","33.600243,-83.485957",1125.6,899.63,17868,37.5
46059,Hand,South Dakota,"44.5471555,-99.0051742","44.529314,-98.990895",2284.4,3720.81,3431,37.5
51167,Russell,Virginia,"36.92734499,-82.10156163","36.935284,-82.090612",1314.5,1227.19,28897,37.5
37015,Bertie,North Carolina,"36.06973117,-76.96506281","36.083776,-76.968883",1596,1811.1,21282,37.5
55025,Dane,Wisconsin,"43.06830083,-89.41800201","43.074343,-89.393883",2075.9,3100.83,488073,37.3
13257,Stephens,Georgia,"34.54980857,-83.29044312","34.556904,-83.288681",803.6,463.95,26175,37.3
18105,Monroe,Indiana,"39.16117854,-86.52409992","39.162879,-86.537697",1190.2,1021.77,137974,37.2
37167,Stanly,North Carolina,"35.3109779,-80.24990764","35.321525,-80.247474",1190.9,1023.27,60585,37.2
17075,Iroquois,Illinois,"40.7471421,-87.82476524","40.763597,-87.834391",1999.9,2893.84,29718,37.2
13165,Jenkins,Georgia,"32.79273606,-81.96174642","32.794618,-81.950133",1107.7,899.45,8340,36.9
05007,Benton,Arkansas,"36.33792734,-94.24979933","36.337348,-94.230543",1730,2194.64,221339,36.9
13233,Polk,Georgia,"34.00394745,-85.18442233","34.010878,-85.176771",1044.3,803.75,41475,36.8
48145,Falls,Texas,"31.2529663,-96.93624335","31.260968,-96.950734",1640.7,1982.59,17866,36.8
17091,Kankakee,Illinois,"41.13749855,-87.86181003","41.148582,-87.850867",1535.9,1752.27,113449,36.7
18005,Bartholomew,Indiana,"39.20757894,-85.89572639","39.216785,-85.902794",1190.5,1053.89,76794,36.7
20089,Jewell,Kansas,"39.78472685,-98.21819661","39.775457,-98.201227",1781.2,2356.32,3077,36.7
51197,Wythe,Virginia,"36.91718923,-81.08030153","36.919123,-81.066298",1266.1,1196.12,29235,36.6
46109,Roberts,South Dakota,"45.62991654,-96.94576604","45.61302,-96.952207",1944,2851.68,10149,36.4
17193,White,Illinois,"38.08655311,-88.17804278","38.089959,-88.192241",1301.7,1281.44,14665,36.4
54027,Hampshire,West Virginia,"39.3142167,-78.6111056","39.327538,-78.611263",1479,1658.24,23964,36.3
01129,Washington,Alabama,"31.40944753,-88.20630213","31.410368,-88.18612",1921.9,2797.72,17581,36.3
47077,Henderson,Tennessee,"35.65497878,-88.38972873","35.648436,-88.402036",1330.1,1346.98,27769,36.2
19099,Jasper,Iowa,"41.68557353,-93.05373834","41.678374,-93.070038",1575.2,1891.78,36842,36.2
06093,Siskiyou,California,"41.59210785,-122.5408302","41.576203,-122.489833",4604.9,16259.65,44900,36.1
26075,Jackson,Michigan,"42.24807035,-84.42258681","42.241313,-84.406366",1534.8,1817.31,160248,36
51600,Fairfax,Virginia,"38.85180303,-77.3009579","38.852046,-77.302597",144.8,16.16,22565,36
47015,Cannon,Tennessee,"35.80875367,-86.06361157","35.80032,-86.06262",940,687.99,13801,35.8
19177,Van Buren,Iowa,"40.75302009,-91.95021266","40.745557,-91.939134",1249.9,1255.6,7570,35.3
20041,Dickinson,Kansas,"38.86655435,-97.15166217","38.881314,-97.149128",1653.2,2193.91,19754,35.3
46091,Marshall,South Dakota,"45.76006998,-97.60074345","45.766216,-97.619971",1644.4,2170.58,4656,35.3
18151,Steuben,Indiana,"41.64394724,-85.00130436","41.649521,-85.010662",995.5,800.15,34185,35.2
51071,Giles,Virginia,"37.31071557,-80.7084942","37.317609,-80.71689",1067.3,921.47,17286,35.2
50017,Orange,Vermont,"44.00370149,-72.3790978","43.996017,-72.394216",1483,1779.41,28936,35.2
31061,Franklin,Nebraska,"40.1763733,-98.95299504","40.187621,-98.946914",1352,1491.36,3225,35
38091,Steele,North Dakota,"47.45611548,-97.72728747","47.459656,-97.746445",1497.2,1844.63,1975,34.9
13147,Hart,Georgia,"34.34795589,-82.96250073","34.355413,-82.964953",857.4,601.9,25213,34.9
42031,Clarion,Pennsylvania,"41.19546199,-79.42336839","41.183479,-79.427108",1367.3,1556.15,39988,34.7
13307,Webster,Georgia,"32.04475099,-84.55401483","32.049343,-84.560657",808,541.61,2799,34.7
42107,Schuylkill,Pennsylvania,"40.70590913,-76.21263156","40.713737,-76.197364",1555.7,2016.65,148289,34.6
31095,Jefferson,Nebraska,"40.17582077,-97.14257333","40.164028,-97.140354",1323,1476.77,7547,34.4
01081,Lee,Alabama,"32.59860251,-85.35324669","32.588092,-85.345833",1357.6,1573.51,140247,34.2
31007,Banner,Nebraska,"41.54624911,-103.7111921","41.557925,-103.702088",1502.8,1932.43,690,34.2
01035,Conecuh,Alabama,"31.43204504,-86.99002728","31.418674,-86.996483",1604.6,2201.89,13228,34.2
48467,Van Zandt,Texas,"32.56411925,-95.8375678","32.57797,-95.833094",1592.4,2182.21,52579,34.1
35005,Chaves,New Mexico,"33.362645,-104.4668327","33.364652,-104.51261",4266.2,15708.99,65645,34
26155,Shiawassee,Michigan,"42.95401194,-84.14663244","42.942805,-84.147237",1246,1374.42,70648,33.6
13087,Decatur,Georgia,"30.8777437,-84.57668549","30.888345,-84.57036",1321.8,1546.59,27842,33.6
22119,Webster,Louisiana,"32.70902134,-93.33176641","32.7001,-93.340925",1310.1,1535.94,41207,33.4
08023,Costilla,Colorado,"37.27837018,-105.4277721","37.281779,-105.448477",1874.8,3177.79,3524,33.3
21057,Cumberland,Kentucky,"36.78731513,-85.38968029","36.778888,-85.389079",936.7,790.42,6856,33.3
19185,Wayne,Iowa,"40.73969043,-93.32747551","40.740054,-93.312926",1229.6,1360.88,6403,33.3
38063,Nelson,North Dakota,"47.92397136,-98.18812718","47.919339,-98.209414",1672.2,2542.79,3126,33.2
19107,Keokuk,Iowa,"41.33649833,-92.1785067","41.325439,-92.17499",1263,1500.07,10511,32.6
29087,Holt,Missouri,"40.09661316,-95.21202613","40.092393,-95.199972",1129.7,1198.37,4912,32.6
06063,Plumas,California,"40.00599201,-120.8375067","39.983857,-120.825847",2651.8,6612.35,20007,32.6
21095,Harlan,Kentucky,"36.8593105,-83.22286999","36.865625,-83.232825",1131,1206.49,29278,32.6
20203,Wichita,Kansas,"38.48178216,-101.3471513","38.494297,-101.349386",1402.8,1861.08,2234,32.5
20031,Coffey,Kansas,"38.23675442,-95.73437056","38.247657,-95.739982",1306.1,1623.79,8601,32.4
51520,Bristol,Virginia,"36.60967898,-82.16768138","36.610479,-82.169512",186.3,33.7,17835,32.1
18097,Marion,Indiana,"39.78207755,-86.13660476","39.791299,-86.135905",1025.6,1026.41,903393,32
28005,Amite,Mississippi,"31.17426877,-90.80461662","31.180019,-90.817613",1393.3,1890.95,13131,32
36109,Tompkins,New York,"42.45089018,-76.47243846","42.460259,-76.477416",1118.4,1229.34,101564,31.9
29139,Montgomery,Missouri,"38.94020555,-91.46991522","38.950802,-91.468473",1183,1388.87,12236,31.7
21213,Simpson,Kentucky,"36.73962917,-86.57587946","36.733285,-86.572109",780.4,606.59,17327,31.7
40011,Blaine,Oklahoma,"35.87534825,-98.43314138","35.884817,-98.420662",1540.7,2404.61,11943,31.4
45085,Sumter,South Carolina,"33.91867281,-80.38154085","33.929411,-80.387303",1304.8,1722.51,107456,31.4
13201,Miller,Georgia,"31.16499126,-84.73079701","31.159722,-84.737198",844.8,731.47,6125,31.2
13163,Jefferson,Georgia,"33.05654405,-82.4167089","33.063551,-82.407657",1148.3,1363.59,16930,31.1
18001,Adams,Indiana,"40.74570059,-84.93676702","40.753767,-84.934317",919.4,878.08,34387,31
21031,Butler,Kentucky,"37.20974256,-86.68147948","37.218921,-86.680574",1021.8,1103.56,12690,30.8
26159,Van Buren,Michigan,"42.25166438,-86.01839482","42.260692,-86.00994",1221.6,1573.35,76258,30.8
37117,Martin,North Carolina,"35.84174598,-77.10461822","35.83274,-77.100767",1058.1,1194.55,24505,30.6
20157,Republic,Kansas,"39.8279368,-97.65034285","39.818188,-97.659183",1320.8,1857.98,4980,30.6
13209,Montgomery,Georgia,"32.17298046,-82.52867175","32.167319,-82.533261",762.6,620.36,9123,30.6
19149,Plymouth,Iowa,"42.73742453,-96.21373906","42.747907,-96.203431",1438.2,2234.88,24986,30.4
47055,Giles,Tennessee,"35.20073276,-87.03762653","35.191241,-87.031071",1210.5,1582.29,29485,30.4
29217,Vernon,Missouri,"37.84815719,-94.34255591","37.835598,-94.340355",1407.4,2140.36,21159,30.4
46101,Moody,South Dakota,"44.02222192,-96.67090686","44.019542,-96.65761",1106.9,1345.2,6486,30.2
31185,York,Nebraska,"40.87272618,-97.59710186","40.864374,-97.605431",1163.3,1482.79,13665,30.2
29183,St. Charles,Missouri,"38.78423473,-90.66864222","38.776604,-90.659755",1146.3,1451.52,360485,30.1
37191,Wayne,North Carolina,"35.36340907,-77.99707698","35.370731,-77.988459",1128.4,1432.49,122623,29.8
01025,Clarke,Alabama,"31.67989041,-87.83209565","31.685685,-87.815673",1684.5,3207.61,25833,29.7
55039,Fond du Lac,Wisconsin,"43.75353623,-88.48890521","43.76493,-88.486885",1276.3,1863.63,101633,29.6
05077,Lee,Arkansas,"34.78444506,-90.78725302","34.785214,-90.774516",1168.9,1560.78,10424,29.6
13265,Taliaferro,Georgia,"33.56763183,-82.87876826","33.5688,-82.88576",662,504.03,1717,29.5
29147,Nodaway,Missouri,"40.36144065,-94.87997493","40.352749,-94.867916",1407.4,2271.33,23370,29.5
51775,Salem,Virginia,"37.28499402,-80.05426324","37.286115,-80.05573",180,37.39,24802,29.4
39091,Logan,Ohio,"40.38879724,-83.76964819","40.383676,-83.779471",1009.5,1187.33,45858,29.3
39117,Morrow,Ohio,"40.52495937,-82.78767547","40.518848,-82.795365",940.8,1051.74,34827,29
21181,Nicholas,Kentucky,"38.33351482,-84.02383288","38.327655,-84.023779",650.5,505.49,7135,28.9
31103,Keya Paha,Nebraska,"42.87915093,-99.70934386","42.868344,-99.703607",1288.8,2002.25,824,28.8
19039,Clarke,Iowa,"41.02868181,-93.78499767","41.036835,-93.78126",958.5,1116.72,9286,28.7
55121,Trempealeau,Wisconsin,"44.3031945,-91.35812262","44.292059,-91.360514",1252,1898.37,28816,28.7
